,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX,predicted,actual,error
631,9.6556,1020.3,82.245,5.9189,34.04,1100.0,525.63,162.58,14.154,0.33265,67.006,163.85796,162.58,1.277955932617175
632,10.4,1019.4,78.528,5.7295,32.723,1100.0,529.99,159.92,13.92,0.51711,68.534,160.45836,159.92,0.53835876464845
633,10.718,1017.9,79.02,5.6978,32.538,1100.1,531.08,159.27,13.859,0.62295,69.386,159.59494,159.27,0.32494018554686477
634,10.223,1017.3,81.146,5.7434,33.008,1100.0,529.36,160.53,13.931,0.86421,71.157,160.94601,160.53,0.41601440429687386
635,9.6708,1017.3,78.543,5.6566,32.754,1099.9,530.62,160.48,13.815,0.84982,71.747,160.30342,160.48,-0.17657897949217727
636,9.1702,1017.3,75.822,5.7265,33.519,1100.0,527.99,163.0,14.021,0.47149,68.169,162.71446,163.0,-0.2855377197265625
637,7.7287,1016.9,80.023,5.7518,33.31,1099.8,528.49,163.74,13.931,0.50546,68.54,163.01454,163.74,-0.7254583740234466
638,6.6479,1016.7,83.488,5.936,34.306,1100.1,525.19,166.08,14.289,0.45899,67.048,166.21281,166.08,0.132814331054675
639,5.7614,1016.1,86.305,6.1018,34.589,1100.1,524.39,167.39,14.343,0.40358,65.746,167.2069,167.39,-0.18310607910154886
640,4.9524,1015.5,88.906,6.2072,34.68,1100.3,523.94,167.76,14.364,0.20649,64.516,167.85304,167.76,0.0930426025390716
641,4.2089,1015.2,90.326,6.207,34.605,1100.2,524.39,168.05,14.34,0.037141,64.168,167.91296,168.05,-0.13703613281251137
642,3.6143,1015.0,91.235,4.5492,23.326,1036.2,522.6,122.0,11.424,5.9363,108.26,122.431114,122.0,0.43111419677734375
643,3.8517,1014.5,90.66,3.922,19.678,1051.2,545.61,112.72,10.53,5.1449,113.76,111.97686,112.72,-0.7431399536132801
644,4.077,1014.2,90.527,3.9228,19.674,1051.9,546.06,112.71,10.501,5.1307,113.17,111.965385,112.71,-0.744614562988275
645,4.1953,1014.1,90.109,3.9155,19.669,1052.7,546.78,112.7,10.496,5.0362,113.0,111.83968,112.7,-0.8603164672851591
646,4.4968,1013.8,90.294,4.3434,22.495,1061.5,542.82,122.05,11.216,4.9606,106.75,122.9655,122.05,0.9154998779296903
647,4.4969,1014.1,89.775,5.854,32.601,1100.1,530.79,162.01,13.853,0.50907,69.72,163.39716,162.01,1.387155761718759
648,4.9799,1014.7,93.241,5.8858,32.27,1100.2,531.85,161.77,13.83,0.58412,70.042,162.40126,161.77,0.6312603759765523
649,6.5029,1014.9,94.78,6.4724,35.842,1100.1,520.94,167.7,14.549,0.58319,66.886,168.55528,167.7,0.8552825927734489
650,8.6184,1014.6,94.316,6.5738,36.453,1100.8,519.19,167.39,14.644,0.52275,68.152,168.41545,167.39,1.0254510498047011
651,9.9847,1014.6,88.988,6.1906,34.243,1100.0,525.8,162.96,14.129,0.93255,72.305,163.5235,162.96,0.563498535156242
652,10.559,1014.0,84.683,5.888,32.734,1100.1,531.2,159.88,13.921,1.2913,74.632,159.66539,159.88,-0.21460998535155795
653,11.303,1013.4,83.145,5.9325,33.073,1100.0,529.91,160.19,13.959,0.55424,70.444,160.31621,160.19,0.12620788574218977
654,11.791,1013.1,79.023,5.8088,32.574,1099.9,531.71,158.94,13.806,0.89181,73.66,158.64522,158.94,-0.2947821044921852
655,12.053,1012.9,78.497,5.8017,32.744,1100.0,530.75,159.17,13.877,0.79273,72.022,159.28255,159.17,0.112546997070325
656,11.7,1012.8,79.893,5.6926,32.293,1099.9,532.18,158.53,13.656,0.43945,71.191,158.37823,158.53,-0.15176513671875114
657,11.101,1012.9,83.99,5.8449,32.47,1100.0,532.09,159.15,13.703,0.33927,69.629,158.88986,159.15,-0.2601379394531307
658,10.37,1013.3,88.301,6.029,33.215,1100.0,529.73,161.14,13.876,0.34656,68.968,160.85435,161.14,-0.28564514160154886
659,9.8421,1013.1,90.829,6.1692,32.967,1100.3,530.7,161.16,13.914,0.5173,67.943,160.74113,161.16,-0.4188653564453091
660,8.7709,1013.2,91.684,6.3371,33.483,1100.2,528.62,162.86,14.078,0.74947,67.634,162.8787,162.86,0.018692626953111358
661,7.5485,1013.6,92.606,6.4401,33.518,1100.0,528.72,163.65,14.036,0.31673,67.008,163.43752,163.65,-0.21248474121094318
662,6.9993,1013.5,94.756,6.7159,34.079,1100.1,526.62,164.86,14.183,0.26691,66.653,165.24475,164.86,0.38475097656248636
663,6.6824,1013.5,94.481,6.717,33.803,1100.0,527.39,164.64,14.112,0.27629,66.63,164.89984,164.64,0.25984130859376364
664,7.1712,1013.1,94.148,6.5003,33.598,1099.9,527.92,163.66,14.081,0.2938,66.526,164.21767,163.66,0.5576666259765659
665,7.8341,1012.9,88.689,5.9417,32.846,1099.8,530.14,161.72,13.818,0.22178,70.593,161.89595,161.72,0.17595031738281364
666,8.1149,1012.6,83.836,5.8183,33.217,1100.2,528.57,162.43,14.02,0.21375,69.061,163.08986,162.43,0.6598590087890557
667,7.9048,1012.0,84.802,5.7948,32.915,1100.0,529.41,161.98,13.951,0.29944,69.414,162.52979,161.98,0.5497851562500102
668,7.9897,1011.5,84.627,5.8162,33.206,1100.1,528.75,162.48,14.003,0.38785,70.906,162.94601,162.48,0.46601440429688523
669,8.1502,1011.0,89.965,5.9463,32.849,1100.0,529.95,161.86,13.923,0.50207,69.274,162.16428,161.86,0.30427612304686136
670,8.2613,1010.8,93.978,6.0772,33.06,1100.0,528.72,162.11,14.0,0.54971,69.546,162.93536,162.11,0.8253637695312364
671,8.8988,1010.9,93.364,6.0138,32.666,1100.1,530.39,160.76,13.959,0.55796,68.809,161.51111,160.76,0.7511083984375091
672,9.7865,1010.8,90.509,5.5078,29.266,1086.9,534.48,147.51,12.997,1.848,78.326,148.60957,147.51,1.0995733642578216
673,10.99,1010.6,83.266,5.844,32.222,1100.1,532.4,158.61,13.837,0.5344,71.971,158.83076,158.61,0.22076477050779886
674,12.067,1010.5,77.986,5.7915,32.342,1100.2,531.94,158.08,13.833,0.54228,71.37,158.69604,158.08,0.6160449218749875
675,12.666,1010.1,72.147,5.7661,32.019,1100.0,533.44,157.3,13.675,0.80155,72.657,157.34991,157.3,0.04991455078123863
676,13.431,1009.2,73.844,5.8543,32.151,1100.1,533.02,156.86,13.713,0.88459,72.281,157.32037,156.86,0.46037353515623636
677,14.239,1008.5,75.411,5.7568,31.469,1099.8,535.55,154.91,13.481,0.77291,69.863,155.63441,154.91,0.7244146728515659
678,15.424,1007.9,72.089,5.7786,31.66,1100.1,534.91,154.41,13.598,0.78953,71.211,155.44478,154.41,1.034778442382816
679,15.797,1007.5,71.022,5.5569,30.858,1099.8,537.71,152.51,13.321,0.62259,72.676,152.76518,152.51,0.2551824951171966
680,15.548,1007.4,71.167,4.2061,22.148,1064.7,546.94,119.98,10.954,2.669,75.411,120.0117,119.98,0.03170349121093352
681,14.755,1007.6,75.675,5.732,32.324,1094.0,529.64,153.83,13.593,1.4533,72.663,154.74745,153.83,0.91745178222655
682,13.913,1008.0,79.799,5.5906,31.317,1099.7,535.82,154.88,13.468,1.0022,70.81,155.17815,154.88,0.29814636230469205
683,13.531,1008.4,86.979,5.7962,32.534,1099.9,531.73,157.4,13.785,0.44159,68.373,158.1303,157.4,0.7302947998046818
684,14.075,1009.0,84.03,5.6018,32.006,1100.0,534.39,155.81,13.61,0.18986,67.056,156.38054,155.81,0.5705389404296852
685,13.977,1009.6,77.711,5.6546,32.445,1100.1,532.88,157.15,13.724,0.48559,66.91,157.68382,157.15,0.5338226318359318
686,12.95,1009.9,75.215,5.6803,32.87,1100.0,531.57,158.78,13.804,0.42303,67.616,158.95152,158.78,0.17152282714843636
687,11.457,1009.9,79.768,5.7003,32.757,1100.4,531.32,159.59,13.893,0.53459,67.457,159.91524,159.59,0.3252374267578091
688,10.773,1009.9,81.698,5.7864,32.991,1100.0,530.81,160.24,13.791,0.57478,68.785,160.2927,160.24,0.052694091796865905
689,9.6582,1009.6,83.05,4.5625,24.554,1068.7,540.57,130.21,11.703,3.4087,85.688,130.20616,130.21,-0.003838500976570458
690,8.6185,1009.1,85.922,3.8624,19.555,1049.1,545.97,111.62,10.389,4.946,90.832,111.331345,111.62,-0.28865539550781705
691,7.5867,1008.7,87.611,3.9428,19.646,1042.1,541.03,110.73,10.415,6.4121,104.68,110.3315,110.73,-0.3985028076171915
692,6.5983,1008.2,89.985,4.0141,20.02,1036.9,536.05,111.36,10.467,7.8615,96.276,111.2358,111.36,-0.12419830322265568
693,5.995,1008.0,90.547,4.0454,20.103,1039.6,537.43,112.53,10.52,6.5716,89.135,112.33964,112.53,-0.1903622436523449
694,5.6687,1008.0,92.791,4.0675,20.133,1040.3,537.65,112.71,10.55,6.151,84.332,112.75262,112.71,0.042616882324225
695,5.8889,1008.1,93.181,4.0657,20.163,1040.1,537.43,112.71,10.608,6.098,85.198,112.73749,112.71,0.027487792968756253
696,6.5454,1008.2,94.784,4.9874,26.101,1069.6,535.73,135.44,12.132,3.068,77.396,135.09373,135.44,-0.3462652587890602
697,8.7803,1007.9,96.686,5.9021,32.822,1099.6,531.59,159.32,13.721,0.32353,69.183,160.61885,159.32,1.2988507080078193
698,11.516,1007.7,88.498,5.723,32.378,1099.8,533.09,156.84,13.635,0.88448,71.555,158.17139,156.84,1.3313867187499966
699,12.312,1007.4,79.599,5.6914,32.166,1100.3,534.16,156.95,13.526,1.4368,74.75,157.12721,156.95,0.17721252441407387
700,13.808,1006.6,64.903,4.0955,21.726,1063.5,547.99,118.57,10.947,3.6346,83.294,118.57833,118.57,0.008330993652350571
701,14.709,1005.8,61.76,3.8417,19.596,1054.6,550.02,110.73,10.389,3.1446,79.792,110.23298,110.73,-0.49702117919922273
702,14.237,1005.4,63.908,3.8041,19.566,1054.4,550.02,110.73,10.376,2.9582,78.116,110.273125,110.73,-0.45687530517578523
703,14.063,1004.9,60.828,3.796,19.59,1054.3,550.0,110.72,10.436,2.7743,77.794,110.29228,110.72,-0.42771789550781136
704,13.477,1004.7,70.283,4.8019,26.941,1079.3,540.33,136.81,12.276,1.8028,74.192,137.44872,136.81,0.6387152099609352
705,12.163,1004.6,83.68,5.7584,32.487,1099.7,533.27,157.99,13.615,0.40686,68.14,158.2446,157.99,0.2545983886718659
706,11.408,1004.6,91.326,6.0597,32.657,1099.9,532.42,158.65,13.697,0.42918,67.38,159.2251,158.65,0.5750976562499943
707,11.113,1004.6,91.849,5.9913,32.356,1100.2,533.34,158.18,13.678,0.48714,69.191,158.79713,158.18,0.6171343994140557
708,11.125,1004.6,91.554,5.9914,32.449,1100.3,533.53,158.55,13.782,0.48323,68.921,158.83672,158.55,0.28671569824217613
709,11.048,1005.3,89.041,5.9912,33.015,1100.2,531.14,159.75,13.906,0.52876,69.1,160.3232,159.75,0.5731964111328125
710,11.154,1005.3,85.712,5.7852,32.741,1100.1,532.39,159.14,13.816,0.45199,69.201,159.37578,159.14,0.23577819824220114
711,11.402,1005.4,82.363,5.7357,32.771,1100.2,531.69,158.96,13.835,0.44672,69.443,159.7261,158.96,0.766104736328117
712,10.616,1005.5,86.894,5.7549,32.465,1099.9,532.6,158.98,13.737,0.48489,69.792,159.32571,158.98,0.34571411132813523
713,10.047,1005.3,88.152,5.6346,31.964,1100.0,533.76,157.89,13.64,0.50266,71.93,158.7137,157.89,0.8236993408203261
714,9.5064,1004.9,91.8,5.1242,27.919,1084.0,538.03,143.33,12.639,0.97924,72.11,143.90506,143.33,0.5750598144531125
715,8.7489,1004.4,93.103,4.8122,25.923,1092.4,549.46,141.58,12.276,0.57248,81.372,141.63573,141.58,0.055726928710924994
716,8.0869,1004.2,94.723,4.2325,21.735,1065.9,547.99,122.75,11.073,2.174,77.974,122.63996,122.75,-0.11003875732421875
717,7.8284,1004.1,95.16,4.6409,24.465,1069.4,541.13,130.59,11.738,2.3885,74.289,131.15762,130.59,0.5676232910156216
718,7.5069,1004.0,97.231,5.9784,32.733,1100.1,530.91,161.6,13.853,0.2061,66.699,162.47087,161.6,0.8708709716796932
719,7.3024,1004.2,98.947,6.1043,33.236,1100.0,528.99,162.72,14.019,0.29462,66.875,163.93504,162.72,1.2150433349609386
720,7.2795,1004.3,99.967,6.0007,32.369,1099.9,531.83,161.13,13.754,0.47028,68.677,161.75925,161.13,0.6292468261718795
721,7.3923,1004.2,100.15,6.3601,34.699,1100.0,524.24,165.36,14.249,0.44155,68.293,166.61978,165.36,1.2597814941406114
722,7.6688,1004.4,100.17,6.046,32.689,1100.0,530.77,161.77,13.906,0.42391,69.014,162.30476,161.77,0.5347637939453023
723,8.0621,1004.5,100.11,6.0539,32.847,1100.3,530.22,161.7,14.019,0.59907,69.405,162.55943,161.7,0.8594329833984489
724,7.9425,1004.5,99.294,5.9986,32.709,1099.8,530.68,161.49,13.851,1.0627,71.681,162.0615,161.49,0.5714929199218659
725,7.8278,1004.6,97.6,5.9451,32.669,1099.9,531.06,161.47,13.923,1.2364,69.467,162.12158,161.47,0.6515820312500011
726,7.4341,1005.0,96.646,5.9984,33.158,1099.9,529.76,162.71,13.943,0.81039,71.08,163.03188,162.71,0.32187561035155454
727,7.1572,1005.4,95.779,5.9418,32.977,1100.0,530.08,162.66,13.94,1.0282,71.524,162.95372,162.66,0.2937200927734409
728,6.7802,1006.0,93.069,5.9385,33.338,1100.1,528.56,163.63,14.002,0.7805,70.249,164.23174,163.63,0.601735229492192
729,6.5286,1006.6,91.02,5.8732,33.125,1100.1,529.59,163.43,13.9,0.49395,68.361,163.69449,163.43,0.2644885253906182
730,6.4634,1007.4,85.707,5.7948,33.531,1099.9,527.88,164.07,14.049,0.49401,67.794,164.96835,164.07,0.8983532714843818
731,6.6235,1008.2,86.309,5.8419,33.918,1100.2,526.48,165.14,14.204,0.48078,67.319,165.95004,165.14,0.8100427246093886
732,6.6168,1008.7,79.104,5.7584,33.649,1099.9,527.33,164.42,14.111,0.51791,69.263,165.16837,164.42,0.7483654785156375
733,6.3199,1009.4,76.179,5.7472,33.568,1100.0,527.57,164.73,14.161,0.55316,69.716,165.10422,164.73,0.37421752929688523
734,6.2745,1009.5,71.482,5.763,33.662,1099.9,527.09,164.68,14.112,0.37169,69.359,165.25551,164.68,0.5755084228515557
735,6.1014,1009.9,76.144,5.7492,33.563,1100.1,527.35,165.01,14.171,0.21183,68.464,165.32925,165.01,0.3192541503906341
736,5.5053,1010.1,85.646,5.904,34.112,1100.0,525.5,166.25,14.266,0.28756,67.727,166.94109,166.25,0.6910858154296875
737,5.348,1010.3,85.75,4.879,27.158,1065.7,528.04,138.68,12.443,5.6061,88.904,139.85397,138.68,1.1739733886718682
738,5.4308,1010.2,83.556,3.7835,19.914,1036.3,534.92,112.31,10.549,8.0548,93.882,111.867546,112.31,-0.4424539184570335
739,5.1585,1010.4,83.922,3.7736,19.815,1038.0,535.95,112.71,10.561,7.1091,93.048,112.297455,112.71,-0.41254516601561875
740,4.8755,1010.5,89.163,3.8773,19.836,1037.8,535.56,112.71,10.605,7.3794,93.815,112.476135,112.71,-0.23386474609374375
741,4.5102,1010.5,93.269,5.4769,29.001,1075.9,528.1,146.62,12.966,3.4977,79.048,148.1522,146.62,1.532206420898433
742,4.0106,1010.5,95.139,6.4057,33.605,1099.8,526.52,166.43,14.077,0.44733,66.897,166.88364,166.43,0.4536364746093682
743,3.8119,1010.6,94.836,6.4841,34.466,1099.9,523.8,168.27,14.356,0.41742,65.662,168.58804,168.27,0.31804321289061477
744,4.105,1010.7,86.435,5.9756,33.908,1099.9,525.81,166.83,14.192,0.32353,66.743,167.20287,166.83,0.372865600585925
745,4.7733,1010.6,75.613,5.6705,33.473,1100.0,527.15,165.41,14.16,0.24459,68.054,166.01076,165.41,0.6007574462890659
746,5.1621,1010.5,72.536,5.7157,34.314,1100.0,525.26,166.52,14.31,0.45794,68.188,167.15443,166.52,0.6344342041015523
747,5.1748,1010.6,67.041,6.1125,36.959,1100.0,516.45,171.27,14.805,0.48953,71.526,170.9937,171.27,-0.27630187988282273
748,5.4596,1010.5,58.941,5.7321,34.246,1100.0,525.19,166.18,14.235,0.52246,72.975,166.79248,166.18,0.6124804687499932
749,5.629,1010.2,58.271,5.5977,33.31,1099.7,528.38,164.69,14.151,0.49168,72.053,164.44704,164.69,-0.24296325683593523
750,5.7278,1010.1,55.004,5.7168,33.937,1100.0,526.18,165.83,14.205,0.53815,69.984,165.81471,165.83,-0.015287475585950006
751,5.7394,1010.3,54.273,5.6647,33.48,1099.9,527.59,165.07,14.191,0.28573,68.827,164.75246,165.07,-0.3175433349609307
752,5.5005,1010.3,52.978,5.7191,33.708,1100.0,526.64,165.67,14.177,0.33276,66.562,165.35689,165.67,-0.313112182617175
753,5.089,1010.3,57.256,5.6695,33.39,1100.1,527.28,165.63,14.091,0.4389,68.118,165.21402,165.63,-0.41598022460937045
754,4.4514,1010.6,64.249,5.6905,33.564,1100.0,526.74,166.35,14.138,0.41564,67.345,166.03331,166.35,-0.3166900634765568
755,3.8377,1010.8,68.813,5.7645,34.19,1100.0,524.72,168.14,14.28,0.40951,65.072,167.69261,168.14,-0.44738830566404886
756,3.2981,1010.7,74.027,5.7585,34.153,1100.1,524.65,168.3,14.298,0.30182,66.508,168.15437,168.3,-0.14562683105469887
757,2.8821,1010.6,75.135,5.8156,34.634,1099.9,523.29,169.38,14.401,0.28806,64.875,169.04965,169.38,-0.33034790039062045
758,2.7701,1010.4,75.299,5.8271,34.65,1099.7,523.77,169.32,14.336,0.24242,66.012,168.81311,169.32,-0.5068896484374932
759,2.7021,1009.9,76.008,4.7498,27.029,1068.6,530.46,141.04,12.391,4.6953,91.028,140.54593,141.04,-0.49407104492186704
760,2.1517,1009.3,76.126,3.7589,20.151,1030.2,529.22,113.3,10.549,10.036,102.85,112.72302,113.3,-0.5769775390624972
761,2.1272,1008.7,73.922,3.6965,20.093,1029.0,528.85,112.61,10.552,10.828,103.96,112.32086,112.61,-0.28913818359374943
762,2.0724,1007.9,73.587,3.7155,19.926,1034.4,533.16,113.3,10.552,9.2776,105.0,112.62225,113.3,-0.6777465820312472
763,1.813,1007.2,74.98,3.6967,19.958,1026.4,528.18,111.72,10.553,12.09,114.94,111.32884,111.72,-0.39115783691406136
764,1.4988,1006.3,76.734,3.7063,20.041,1027.6,528.79,112.28,10.585,11.652,112.83,111.89461,112.28,-0.38539245605468864
765,0.97877,1005.7,78.978,3.7379,20.084,1027.9,528.52,112.71,10.628,11.691,108.88,112.556244,112.71,-0.15375610351561875
766,0.5223,1005.2,82.567,3.8504,20.314,1028.6,528.15,113.82,10.651,11.627,100.12,113.20515,113.82,-0.6148532104492119
767,0.86433,1004.8,84.945,5.0799,28.943,1078.3,530.46,147.56,12.835,2.8935,90.49,148.11575,147.56,0.5557531738281227
768,2.0014,1004.3,81.547,5.8038,34.125,1100.1,526.42,167.18,14.183,0.20237,68.487,168.04378,167.18,0.8637774658203057
769,3.2082,1003.4,66.996,5.82,34.21,1099.9,526.47,166.47,14.226,0.21667,70.305,167.23439,166.47,0.7643902587890636
770,4.3447,1003.0,52.95,5.7675,33.567,1099.8,528.79,164.46,14.01,0.61674,73.588,164.7455,164.46,0.28549865722655454
771,5.3209,1002.7,50.464,5.8105,33.732,1100.0,528.35,164.37,14.034,0.73477,73.472,164.59628,164.37,0.22628295898437045
772,5.8359,1002.6,49.163,5.7679,33.387,1100.3,529.34,163.61,13.987,0.95264,74.571,163.67801,163.61,0.06800903320311136
773,6.1231,1002.5,50.442,5.8106,33.626,1100.3,528.53,163.83,14.077,0.9449,74.823,164.2524,163.83,0.4223956298828
774,6.2781,1002.8,50.433,5.7208,33.228,1099.7,529.81,163.21,13.912,0.49645,71.961,162.97156,163.21,-0.23844238281250796
775,6.5627,1003.2,53.494,5.7286,33.466,1100.3,529.37,163.36,14.044,0.50978,72.537,163.4569,163.36,0.09689392089842386
776,6.2695,1003.9,56.85,5.7592,33.587,1100.0,528.8,164.03,14.025,0.42201,71.127,163.92545,164.03,-0.10455444335937614
777,5.7297,1005.3,66.82,5.7727,33.649,1099.8,528.41,164.32,14.029,0.2148,70.814,164.60435,164.32,0.2843548583984443
778,5.3738,1006.5,69.943,5.7492,33.61,1100.1,528.21,164.7,14.066,0.10656,69.074,164.95578,164.7,0.25578002929688637
779,3.8875,1008.1,79.174,5.8384,34.075,1100.0,526.08,167.17,14.233,0.21348,65.595,167.16222,167.17,-0.0077838134765499944
780,3.9597,1008.7,80.852,5.8312,33.979,1100.0,525.74,166.77,14.279,0.1658,64.266,167.36908,166.77,0.5990795898437398
781,5.2582,1019.5,72.939,5.6608,33.136,1089.9,523.12,159.88,13.923,2.2435,76.79,157.43314,159.88,-2.4468640136718705
782,5.1415,1019.6,72.279,5.8691,34.58,1100.2,523.81,167.33,14.346,0.24746,62.317,167.35071,167.33,0.020708007812487494
783,5.1638,1019.5,73.762,5.8567,34.585,1100.0,523.68,167.38,14.388,0.21235,63.415,167.54932,167.38,0.16931640625000455
784,5.2961,1019.4,72.775,5.7954,34.183,1099.8,524.75,166.47,14.28,0.22637,63.273,166.70575,166.47,0.23574951171875114
785,5.2792,1019.1,73.713,5.8236,34.236,1100.0,525.35,166.27,14.286,0.21222,62.386,166.31989,166.27,0.04988525390623977
786,5.3605,1018.7,74.386,5.6956,33.553,1098.4,526.85,163.75,14.0,0.27537,66.707,164.22658,163.75,0.4765777587890625
787,5.1887,1018.7,75.34,3.7949,20.341,1030.4,529.48,111.94,10.588,9.5333,99.467,111.5926,111.94,-0.3474020385742165
788,4.2271,1018.8,79.734,3.754,19.867,1040.7,537.05,112.71,10.645,6.8686,103.01,112.75408,112.71,0.044081726074225
789,4.1087,1018.8,79.83,4.3079,23.694,1060.0,536.33,127.09,11.655,4.2605,93.263,127.5952,127.09,0.5051995849609341
790,3.9354,1018.9,81.373,5.8553,34.407,1100.2,524.91,167.21,14.333,0.018342,60.744,167.3492,167.21,0.13919738769530454
791,4.5527,1018.7,76.849,5.8081,34.152,1100.3,525.74,166.16,14.23,0.052901,62.949,166.47768,166.16,0.3176763916015659
792,5.8873,1018.4,70.064,6.3038,37.34,1100.0,515.87,170.61,14.872,0.62193,70.925,170.74013,170.61,0.13012756347654886
793,7.0457,1018.2,73.38,6.3824,37.068,1100.2,516.65,169.74,14.837,1.6878,75.016,170.06526,169.74,0.3252618408203034
794,7.7507,1017.7,71.647,6.4096,36.844,1100.3,517.31,169.18,14.798,2.3155,77.568,169.54086,169.18,0.3608630371093682
795,8.5377,1016.9,70.545,6.4033,36.623,1100.1,517.72,168.43,14.745,1.7173,74.747,169.11407,168.43,0.6840747070312432
796,9.3349,1016.1,65.067,6.3891,36.478,1100.2,518.51,167.66,14.711,0.40666,71.147,168.59096,167.66,0.9309576416015659
797,10.028,1015.3,66.319,6.3737,36.34,1100.0,518.85,167.12,14.695,0.32603,70.862,168.10867,167.12,0.9886730957031205
798,10.776,1014.7,68.763,6.3372,36.212,1100.1,519.78,166.35,14.68,0.27204,64.897,167.6518,166.35,1.3017944335937557
799,11.24,1014.0,72.137,6.3252,36.12,1100.1,519.91,165.81,14.664,0.48679,70.341,166.99615,165.81,1.1861547851562477
800,11.091,1014.0,71.266,6.3332,35.952,1100.0,520.21,165.84,14.649,0.50327,72.42,166.7849,165.84,0.9448968505859341
801,10.584,1014.2,74.627,6.2827,36.162,1100.1,519.8,166.2,14.633,0.61787,71.764,167.25002,166.2,1.0500152587890739
802,10.362,1013.8,80.466,6.2994,36.199,1100.1,519.79,166.44,14.618,0.56268,70.408,167.37904,166.44,0.9390435791015648
803,10.524,1013.7,82.954,6.2005,35.319,1100.2,522.57,164.96,14.37,0.42065,70.025,165.59381,164.96,0.633811035156242
804,10.581,1013.4,85.92,5.9543,32.95,1099.9,530.0,160.7,14.022,0.4869,69.571,160.67587,160.7,-0.02412719726561363
805,10.531,1013.3,88.572,6.0553,33.025,1099.9,529.73,160.99,13.965,0.53856,69.628,160.76738,160.99,-0.2226202392578216
806,10.241,1013.1,91.79,6.1209,32.917,1100.2,530.29,160.66,13.793,0.51804,70.483,160.3884,160.66,-0.2716027832031216
807,10.221,1013.0,90.06,6.0153,32.818,1100.0,530.88,160.23,13.825,0.51162,69.984,160.07314,160.23,-0.15686462402342727
808,10.248,1012.6,90.244,5.9095,32.057,1100.0,532.98,158.47,13.706,0.49056,70.517,158.68874,158.47,0.21873596191406364
809,10.066,1012.4,93.034,6.1256,33.069,1100.0,529.73,160.96,13.959,0.45143,67.188,161.15608,160.96,0.19608215332030454
810,9.737,1012.0,96.238,6.2709,33.294,1100.0,529.1,161.32,13.979,0.41715,66.74,161.69731,161.32,0.3773114013671943
811,10.087,1012.0,93.974,6.091,32.8,1100.0,531.26,160.0,13.841,0.4607,69.065,159.96829,160.0,-0.031707763671875
812,10.131,1011.9,91.121,6.1212,33.192,1099.9,530.04,160.87,13.882,0.45726,68.4,160.87816,160.87,0.008158569335932953
